filename,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,class_name
00000030.jpg,0.46932536363601685,0.6037144660949707,-0.06454715877771378,0.4529181122779846,0.6059470176696777,-0.10786094516515732,0.4528215527534485,0.6031253933906555,-0.1077965721487999,0.4529874920845032,0.6000661253929138,-0.10783884674310684,0.4498569965362549,0.6051867008209229,-0.06149224564433098,0.44738930463790894,0.6018672585487366,-0.06142684072256088,0.44525080919265747,0.5983441472053528,-0.061323851346969604,0.451467901468277,0.5635068416595459,-0.25221437215805054,0.44221633672714233,0.560694694519043,-0.0332857221364975,0.4794800877571106,0.5787480473518372,-0.10769776999950409,0.4761839509010315,0.5774347186088562,-0.04435209557414055,0.49436455965042114,0.49966520071029663,-0.33041825890541077,0.44225388765335083,0.46544888615608215,0.05620124191045761,0.40612345933914185,0.6602386832237244,-0.580929696559906,0.36032864451408386,0.5938981175422668,0.17324016988277435,0.3059016168117523,0.7828065752983093,-0.6895594000816345,0.2634281516075134,0.7124606966972351,0.0037829808425158262,0.2729271352291107,0.8041754961013794,-0.7687065601348877,0.22740773856639862,0.7335668802261353,0.006136448122560978,0.2618968188762665,0.7906219363212585,-0.7192275524139404,0.23118647933006287,0.7398057579994202,-0.06126184016466141,0.2710176706314087,0.783120334148407,-0.6753076314926147,0.24505643546581268,0.735802173614502,-0.02540084347128868,0.69008469581604,0.18496492505073547,-0.14869093894958496,0.6458590030670166,0.19143888354301453,0.14905144274234772,0.78201824426651,0.44481340050697327,0.01672683283686638,0.7414637804031372,0.4402340054512024,0.3312819004058838,0.8526068925857544,0.6847699880599976,0.19502614438533783,0.814288318157196,0.650922954082489,0.5580654144287109,0.877099871635437,0.7168457508087158,0.20680074393749237,0.833467960357666,0.6895419955253601,0.5771137475967407,0.7853880524635315,0.7292182445526123,0.12220080941915512,0.7565943002700806,0.7185595631599426,0.5376567244529724,Downdog
00000027.jpg,0.38030844926834106,0.6772843599319458,-0.17791129648685455,0.3546675741672516,0.6816908717155457,-0.22505518794059753,0.3525891900062561,0.6780073642730713,-0.22506026923656464,0.3504578173160553,0.6739031076431274,-0.22513222694396973,0.35407277941703796,0.6820638179779053,-0.14885005354881287,0.35161271691322327,0.679018497467041,-0.14880909025669098,0.3488965630531311,0.6754138469696045,-0.14879800379276276,0.3395637273788452,0.6312126517295837,-0.3593482971191406,0.3370688557624817,0.6342954039573669,-0.004778451286256313,0.3888927698135376,0.6511495113372803,-0.21788445115089417,0.38918551802635193,0.6525774598121643,-0.1150660365819931,0.380368709564209,0.5352733135223389,-0.48424333333969116,0.36733680963516235,0.5189698338508606,0.17944680154323578,0.26770076155662537,0.7135820984840393,-0.8364005088806152,0.2699889838695526,0.6769309043884277,0.2993128299713135,0.13606655597686768,0.8815550804138184,-0.8858075141906738,0.18032845854759216,0.792060136795044,0.009405664168298244,0.09397971630096436,0.8989750146865845,-0.9950599670410156,0.13611483573913574,0.811080813407898,0.004736311733722687,0.08724439144134521,0.8880281448364258,-0.9313713312149048,0.1322389841079712,0.8143492341041565,-0.07832542061805725,0.0997626781463623,0.8800470232963562,-0.866136908531189,0.14546409249305725,0.8107866644859314,-0.03125206381082535,0.6231110095977783,0.1726539433002472,-0.25503090023994446,0.5875847935676575,0.18747669458389282,0.25581857562065125,0.7501023411750793,0.5044006109237671,-0.21861997246742249,0.7109267711639404,0.504326343536377,0.3637150824069977,0.8783891797065735,0.812481701374054,-0.10235327482223511,0.8411480188369751,0.7728819251060486,0.5339517593383789,0.9266855120658875,0.835852861404419,-0.10351221263408661,0.8865326046943665,0.8313220143318176,0.543293833732605,0.7933431267738342,0.8825463652610779,-0.2908867597579956,0.7685112953186035,0.86129230260849,0.45014962553977966,Downdog
00000127.jpg,0.4204273819923401,0.7923697829246521,-0.04893558844923973,0.40390831232070923,0.7904127240180969,-0.07816319912672043,0.4033641517162323,0.7882772088050842,-0.07811619341373444,0.40293774008750916,0.7860082983970642,-0.07808617502450943,0.4029622972011566,0.7906343340873718,-0.03142965957522392,0.40147238969802856,0.7887036800384521,-0.031416524201631546,0.3999752998352051,0.7866467833518982,-0.031385332345962524,0.40283817052841187,0.7645854353904724,-0.16110704839229584,0.39900222420692444,0.765067994594574,0.054135534912347794,0.4303613007068634,0.7809227108955383,-0.07332760840654373,0.4298347234725952,0.7811674475669861,-0.010847331024706364,0.4397273063659668,0.7338060736656189,-0.2282944619655609,0.4262176752090454,0.726058840751648,0.1507285088300705,0.37751883268356323,0.8154147267341614,-0.4244990646839142,0.36925384402275085,0.8054349422454834,0.21550840139389038,0.2929033935070038,0.8898916840553284,-0.43694213032722473,0.2955578565597534,0.8658521175384521,0.024330271407961845,0.2677650451660156,0.9010779857635498,-0.4968918561935425,0.2706761658191681,0.8711599707603455,0.023690810427069664,0.2607786953449249,0.8913553953170776,-0.45701470971107483,0.26761525869369507,0.8700913190841675,-0.027369624003767967,0.26790714263916016,0.8875162601470947,-0.42318782210350037,0.2764075994491577,0.8683366179466248,0.00043984726653434336,0.595677375793457,0.5596163868904114,-0.13904477655887604,0.5712095499038696,0.5562343001365662,0.13958342373371124,0.6752835512161255,0.708189845085144,-0.08774285018444061,0.6587647795677185,0.7069923281669617,0.1581869274377823,0.7304440140724182,0.8552750945091248,-0.03847433626651764,0.7167344689369202,0.8397518992424011,0.2680721879005432,0.7563378214836121,0.8755196928977966,-0.04339034855365753,0.7436875104904175,0.8681296110153198,0.27362626791000366,0.664604902267456,0.9012964963912964,-0.18563593924045563,0.6514736413955688,0.886816143989563,0.18964563310146332,Downdog
00000335.jpg,0.4741475284099579,0.7186521887779236,-0.020615799352526665,0.45838865637779236,0.7276722192764282,-0.048282794654369354,0.4558624029159546,0.7272850275039673,-0.04824482649564743,0.4535236954689026,0.7268564701080322,-0.04827428236603737,0.4582299590110779,0.7272347211837769,-0.01013721153140068,0.4555733799934387,0.7266061902046204,-0.010113934054970741,0.45299747586250305,0.7259742021560669,-0.010060515254735947,0.43723630905151367,0.7137376666069031,-0.12257406860589981,0.4378545880317688,0.7111391425132751,0.05347128584980965,0.47246408462524414,0.7063713073730469,-0.03971907123923302,0.4738028347492218,0.7055180072784424,0.01138401310890913,0.43256819248199463,0.6750839352607727,-0.15070609748363495,0.435167133808136,0.6582157611846924,0.13598431646823883,0.367765337228775,0.7500821948051453,-0.31292179226875305,0.3650859594345093,0.7244806289672852,0.23663745820522308,0.2828413248062134,0.8027809858322144,-0.27718284726142883,0.2980569899082184,0.7616024017333984,0.07554735988378525,0.25566792488098145,0.8128752112388611,-0.3147422969341278,0.26994532346725464,0.763778567314148,0.07548165321350098,0.24923866987228394,0.8039918541908264,-0.27162906527519226,0.2669951021671295,0.7669901251792908,0.030518846586346626,0.25676754117012024,0.8007174730300903,-0.2592677175998688,0.27474233508110046,0.7685545682907104,0.05585351958870888,0.6130003333091736,0.5022386312484741,-0.12297851592302322,0.6003443598747253,0.49736735224723816,0.12329889088869095,0.7082340717315674,0.6337716579437256,-0.04200761765241623,0.7003120183944702,0.6279948949813843,0.16055114567279816,0.8022024631500244,0.7600268721580505,0.009300068020820618,0.7816842794418335,0.743062436580658,0.27514705061912537,0.8284345865249634,0.7758324146270752,0.006899405736476183,0.8027557134628296,0.7575287222862244,0.2817932367324829,0.7525185942649841,0.8005505800247192,-0.09147617965936661,0.7378973364830017,0.7895145416259766,0.21878542006015778,Downdog
00000115.jpg,0.4736493229866028,0.7189350724220276,-0.018096262589097023,0.4579339623451233,0.7276521325111389,-0.04521121084690094,0.45543867349624634,0.7272290587425232,-0.04517247900366783,0.4531239867210388,0.7267533540725708,-0.04520094394683838,0.4578089416027069,0.7272406816482544,-0.00804164633154869,0.45521080493927,0.7266014814376831,-0.008021034300327301,0.4526790678501129,0.7259558439254761,-0.007971134036779404,0.4371873736381531,0.7132052779197693,-0.11800035089254379,0.43800729513168335,0.7108868360519409,0.053610362112522125,0.4721236824989319,0.7065019011497498,-0.03653615340590477,0.4735366106033325,0.7055999040603638,0.013257382437586784,0.43274638056755066,0.6751566529273987,-0.14432217180728912,0.4355236887931824,0.6581504344940186,0.1344424933195114,0.36812925338745117,0.7501689195632935,-0.30248767137527466,0.3654192388057709,0.7240472435951233,0.23517802357673645,0.2831668555736542,0.8034905195236206,-0.2658903896808624,0.2990059554576874,0.7611498236656189,0.07718603312969208,0.25573045015335083,0.8137167692184448,-0.30223533511161804,0.27037203311920166,0.7632640600204468,0.0770677998661995,0.2491452991962433,0.8044027090072632,-0.25932013988494873,0.2674493193626404,0.7664141058921814,0.03285050392150879,0.2567625641822815,0.8010902404785156,-0.247913658618927,0.27529576420783997,0.7680867910385132,0.057979416102170944,0.6131989359855652,0.5013383030891418,-0.12118909507989883,0.6006798148155212,0.4969835877418518,0.12149731814861298,0.7095038890838623,0.6350289583206177,-0.04023297503590584,0.700571596622467,0.6281219720840454,0.1586131453514099,0.8037306070327759,0.760880708694458,0.010263613425195217,0.7814947962760925,0.7421834468841553,0.2732575237751007,0.8310536742210388,0.7772642970085144,0.007976715452969074,0.8030638098716736,0.7570062875747681,0.28003206849098206,0.7532061338424683,0.8002744913101196,-0.08868565410375595,0.7372626662254333,0.789377748966217,0.21832050383090973,Downdog
00000089.jpg,0.3736652135848999,0.703171968460083,-0.15442082285881042,0.35072213411331177,0.6878944635391235,-0.20111437141895294,0.34987932443618774,0.6831716895103455,-0.20112285017967224,0.34911397099494934,0.6782691478729248,-0.20118920505046844,0.35061681270599365,0.6884626150131226,-0.12856964766979218,0.3495889902114868,0.684175968170166,-0.12851175665855408,0.3484625220298767,0.6797301769256592,-0.12854541838169098,0.3504214286804199,0.6381829380989075,-0.3288722336292267,0.34765151143074036,0.6407234072685242,0.007309133652597666,0.385026752948761,0.6867339015007019,-0.191549152135849,0.3858364224433899,0.6874991655349731,-0.09433009475469589,0.414862722158432,0.5741126537322998,-0.45364561676979065,0.40036600828170776,0.5514888763427734,0.18636183440685272,0.3132595121860504,0.7292380332946777,-0.7677900791168213,0.309714138507843,0.7204083204269409,0.340054988861084,0.18875965476036072,0.8666328191757202,-0.8863813281059265,0.21753275394439697,0.8411623239517212,0.1910482496023178,0.14248648285865784,0.887523353099823,-0.9910715222358704,0.18752121925354004,0.8624375462532043,0.19977501034736633,0.1309559941291809,0.8802556991577148,-0.9503419995307922,0.19979071617126465,0.886678159236908,0.13649728894233704,0.15203794836997986,0.8729486465454102,-0.8777332305908203,0.19884097576141357,0.8546097278594971,0.16018500924110413,0.632965624332428,0.22923095524311066,-0.23223213851451874,0.6090388298034668,0.2268868088722229,0.233047753572464,0.7458063364028931,0.5272846221923828,-0.1547195166349411,0.737858772277832,0.5230253338813782,0.3489135205745697,0.8661487698554993,0.8164376020431519,0.004064672160893679,0.8548938632011414,0.7989710569381714,0.4926665425300598,0.9075759649276733,0.864059329032898,0.012349956668913364,0.896690845489502,0.8526735305786133,0.5025748014450073,0.7768828868865967,0.9061843156814575,-0.1383650153875351,0.7641222476959229,0.8890169262886047,0.42260751128196716,Downdog
00000048.jpg,0.3359735608100891,0.5418827533721924,0.03289568051695824,0.3108029365539551,0.5433273315429688,0.0007229316397570074,0.3088889420032501,0.5399101972579956,0.0007131642196327448,0.3069073259830475,0.5362926721572876,0.0007528406567871571,0.3101797103881836,0.5444849729537964,0.045851919800043106,0.3078360855579376,0.5420556664466858,0.04576602205634117,0.3054135739803314,0.5394561290740967,0.045702315866947174,0.3037026524543762,0.49903783202171326,-0.10383773595094681,0.3025410771369934,0.501280665397644,0.10411682724952698,0.3487153649330139,0.5139648914337158,0.0033108345232903957,0.34899142384529114,0.5162997841835022,0.06369240581989288,0.3502541780471802,0.44195544719696045,-0.18746225535869598,0.3472593426704407,0.4106054902076721,0.21879027783870697,0.3181682825088501,0.6325787305831909,-0.3693813681602478,0.31392616033554077,0.5888615846633911,0.3626982271671295,0.2402113527059555,0.8146686553955078,-0.31244632601737976,0.2613844573497772,0.7331568002700806,0.1919001340866089,0.20056185126304626,0.8345508575439453,-0.37131187319755554,0.22420847415924072,0.7401454448699951,0.20569458603858948,0.19531428813934326,0.8241704702377319,-0.3117440640926361,0.22321289777755737,0.7498465776443481,0.13027377426624298,0.21077775955200195,0.8146721124649048,-0.2887185215950012,0.23335348069667816,0.7516580820083618,0.1610872745513916,0.6562505960464478,0.21674038469791412,-0.1483348309993744,0.6229011416435242,0.1911163181066513,0.14845123887062073,0.751992404460907,0.4907328188419342,-0.006424793507903814,0.6996955871582031,0.48821794986724854,0.25804296135902405,0.8184645175933838,0.7878143787384033,0.09352734684944153,0.7763696312904358,0.6844550371170044,0.44622400403022766,0.8505207300186157,0.836961030960083,0.09416179358959198,0.7988101840019226,0.7533501386642456,0.4596582055091858,0.7099253535270691,0.840187668800354,-0.0238634143024683,0.6850406527519226,0.7817538976669312,0.40422216057777405,Downdog
00000033.jpg,0.6625460982322693,0.7466996312141418,-0.07472909241914749,0.6807219982147217,0.7447887063026428,-0.05140238255262375,0.6821554899215698,0.7416536211967468,-0.051495861262083054,0.6838418841362,0.7382904291152954,-0.05148888751864433,0.6815407276153564,0.741578221321106,-0.11504827439785004,0.6834260821342468,0.7366278171539307,-0.11522595584392548,0.6854308843612671,0.7316701412200928,-0.11524023115634918,0.6882363557815552,0.6893237829208374,0.0671534538269043,0.6873936057090759,0.6867786645889282,-0.22346501052379608,0.6493766903877258,0.7177156209945679,-0.022322649136185646,0.6519607901573181,0.714169979095459,-0.1072138100862503,0.6455608606338501,0.5726577043533325,0.2209763526916504,0.640048623085022,0.5825213193893433,-0.3337717652320862,0.712498664855957,0.7478481531143188,0.3438723683357239,0.7104918956756592,0.7753986716270447,-0.5603621006011963,0.8160297274589539,0.8682721257209778,0.06336474418640137,0.8349754214286804,0.9106143712997437,-0.5298342704772949,0.8584831357002258,0.8726044297218323,0.05633955076336861,0.8754487037658691,0.9238450527191162,-0.5941819548606873,0.863662600517273,0.8692112565040588,-0.002561907283961773,0.8795860409736633,0.904590368270874,-0.5612927675247192,0.8506969213485718,0.865941047668457,0.03180341795086861,0.8678126335144043,0.8957770466804504,-0.5155235528945923,0.4381023049354553,0.19933804869651794,0.2110348641872406,0.430814653635025,0.1896561235189438,-0.21033445000648499,0.2933986783027649,0.4874584972858429,0.21407084167003632,0.28523120284080505,0.4885253608226776,-0.17818382382392883,0.17388740181922913,0.7893124222755432,0.3352995812892914,0.16107922792434692,0.8123781681060791,-0.07014039903879166,0.13801324367523193,0.8445344567298889,0.3373086154460907,0.12795230746269226,0.8569767475128174,-0.0754300132393837,0.2529452443122864,0.9026407599449158,0.21173147857189178,0.24426428973674774,0.9148503541946411,-0.24630096554756165,Downdog
00000325.jpg,0.5740451812744141,0.732524037361145,-0.0058563812635838985,0.5928210020065308,0.7619260549545288,0.009586572647094727,0.5944341421127319,0.7620163559913635,0.009509447030723095,0.5962419509887695,0.7612786889076233,0.009502899833023548,0.5944717526435852,0.7584180235862732,-0.034791890531778336,0.5969080328941345,0.7564424276351929,-0.034969523549079895,0.5992692112922668,0.754073441028595,-0.034976404160261154,0.613304615020752,0.7244235277175903,0.08939102292060852,0.6116657853126526,0.7243052124977112,-0.11660198867321014,0.5702515840530396,0.7078089714050293,0.03239013999700546,0.5727905035018921,0.702732503414154,-0.02826898731291294,0.6004127860069275,0.5564011335372925,0.17417629063129425,0.5972374081611633,0.5800535082817078,-0.1472599059343338,0.6580531597137451,0.7251054048538208,0.2969883978366852,0.6656559705734253,0.7868902087211609,-0.32657262682914734,0.7460167407989502,0.8591398596763611,0.07875372469425201,0.7777159810066223,0.9471059441566467,-0.26866430044174194,0.7778856754302979,0.8574861288070679,0.08981306850910187,0.8151736259460449,0.9723173379898071,-0.2984215021133423,0.7802788615226746,0.8662636876106262,0.04098326340317726,0.8169528245925903,0.9566613435745239,-0.25073960423469543,0.769417405128479,0.8685005307197571,0.0581749752163887,0.8038932681083679,0.9444950819015503,-0.24673935770988464,0.4081336557865143,0.16479706764221191,0.13643525540828705,0.3955240547657013,0.13735158741474152,-0.13619019091129303,0.2851870357990265,0.5019365549087524,0.17008012533187866,0.26196470856666565,0.4916898012161255,-0.08112633973360062,0.17591525614261627,0.7703171968460083,0.22261491417884827,0.1455099880695343,0.820912778377533,-0.05479590967297554,0.1476324498653412,0.8176886439323425,0.22211627662181854,0.11472940444946289,0.8716110587120056,-0.06410529464483261,0.24149879813194275,0.8655357360839844,0.14220236241817474,0.2133059799671173,0.909126341342926,-0.18073125183582306,Downdog
00000016.jpg,0.648222029209137,0.6713274121284485,-0.0745098739862442,0.669219434261322,0.6740953326225281,-0.0464080274105072,0.6710725426673889,0.6700989007949829,-0.046491965651512146,0.6730083227157593,0.6657856702804565,-0.046556130051612854,0.6697326898574829,0.6726756691932678,-0.11399193853139877,0.6716802716255188,0.6684332489967346,-0.11416558921337128,0.6735005378723145,0.6643789410591125,-0.114182248711586,0.6792548894882202,0.6215429902076721,0.09266474843025208,0.6765434741973877,0.6277579665184021,-0.2149353325366974,0.6382445693016052,0.6420014500617981,-0.014904163777828217,0.6398912072181702,0.639216423034668,-0.10518957674503326,0.6245474815368652,0.49939990043640137,0.28216299414634705,0.6217350959777832,0.5166021585464478,-0.3702835142612457,0.6916998624801636,0.6708744764328003,0.4585139751434326,0.7010301351547241,0.7101752161979675,-0.6126255393028259,0.7731683254241943,0.8318393230438232,0.2498662769794464,0.8285439610481262,0.902719259262085,-0.6419219374656677,0.7965423464775085,0.8440744280815125,0.24971897900104523,0.86742103099823,0.9165802001953125,-0.7273104786872864,0.7986792325973511,0.8493664264678955,0.18185824155807495,0.872200608253479,0.9030917882919312,-0.692243218421936,0.7895604372024536,0.847383975982666,0.21470947563648224,0.8582822680473328,0.8980916142463684,-0.6295176148414612,0.37683212757110596,0.16457130014896393,0.23046252131462097,0.36120471358299255,0.16246582567691803,-0.22971785068511963,0.23578831553459167,0.5031588077545166,0.22812621295452118,0.22595281898975372,0.5004560351371765,-0.195722758769989,0.11499438434839249,0.8158150315284729,0.37822115421295166,0.10303407907485962,0.8370367288589478,-0.09247618913650513,0.08296972513198853,0.8788636922836304,0.3812633156776428,0.06928545236587524,0.8926635980606079,-0.09657197445631027,0.20958593487739563,0.9296240210533142,0.25501859188079834,0.19741345942020416,0.9490496516227722,-0.2712726294994354,Downdog
